id,external_id,cohort_id,cohort_external_id,platform,name,original_url,url,url_id,timezone,slot_interval,latitude,longitude,archived_at,city
3687,37,4,4,opentable,Basho Japanese Brasserie,https://www.opentable.com/restaurant/profile/44404/reserve,https://www.opentable.com/restref/client/?rid=44404,44404,America/New_York,15,,,,new_york_city
3909,42,4,4,resy,Petit Robert Bistro,https://resy.com/cities/bos/petit-robert-bistro,https://resy.com/cities/bos/petit-robert-bistro,10452,America/New_York,15,,,,boston
3586,57,4,4,opentable,Select Oyster Bar,https://www.opentable.com/restaurant/profile/193009/reserve,https://www.opentable.com/restref/client/?rid=193009,193009,America/New_York,15,,,,boston
3961,65,4,4,resy,Shojo,https://resy.com/cities/bos/shojo,https://resy.com/cities/bos/shojo,6528,America/New_York,15,,,,boston
3034,87,5,5,opentable,La Voile Brookline,https://www.opentable.com/restaurant/profile/189355/reserve?restref=189355,https://www.opentable.com/restref/client/?rid=189355,189355,America/New_York,15,,,,boston
3795,90,4,4,opentable,Coppersmith,http://www.opentable.com/single.aspx?rid=167707,https://www.opentable.com/restref/client/?rid=167707,167707,America/New_York,15,,,,new_york_city
3253,128,5,5,opentable,Bambara Kitchen & Bar,https://www.opentable.com/bambara-restaurant-reservations-cambridge,https://www.opentable.com/restref/client/?rid=2360,2360,America/New_York,15,,,,boston
4041,166,4,4,opentable,Puritan and Co.,https://www.opentable.com/restref/client/?restref=85192,https://www.opentable.com/restref/client/?rid=85192,85192,America/New_York,15,,,,new_york_city
3008,182,5,5,opentable,Coppa,https://www.opentable.com/restaurant/profile/166435/reserve,https://www.opentable.com/restref/client/?rid=166435,166435,America/New_York,15,,,,boston
3686,184,4,4,opentable,Sweet Cheeks Q,https://www.opentable.com/restaurant/profile/227653/reserve,https://www.opentable.com/restref/client/?rid=227653,227653,America/New_York,15,,,,new_york_city
3046,195,5,5,opentable,Trattoria Il Panino,https://www.opentable.com/restaurant/profile/29878/reserve,https://www.opentable.com/restref/client/?rid=29878,29878,America/New_York,15,,,,boston
3406,202,4,4,opentable,Strip By Strega,https://www.opentable.com/restaurant/profile/1070209/reserve,https://www.opentable.com/restref/client/?rid=1070209,1070209,America/New_York,15,,,,new_york_city
3840,211,4,4,resy,MAST’,https://resy.com/cities/bos/mast-restaurant,https://resy.com/cities/bos/mast-restaurant,10638,America/New_York,15,,,,boston
3448,213,4,4,opentable,Viale,http://www.opentable.com/single.aspx?rid=151705,https://www.opentable.com/restref/client/?rid=151705,151705,America/New_York,15,,,,boston
3947,235,4,4,resy,Posto,https://resy.com/cities/bos/posto,https://resy.com/cities/bos/posto,4784,America/New_York,15,,,,new_york_city
3585,239,4,4,opentable,The Capital Grille,https://www.opentable.com/restaurant/profile/2050/reserve,https://www.opentable.com/restref/client/?rid=2050,2050,America/New_York,15,,,,boston
3800,242,4,4,opentable,Bostonia Public House,https://www.opentable.com/restaurant/profile/139573/reserve,https://www.opentable.com/restref/client/?rid=139573,139573,America/New_York,15,,,,boston
3855,249,4,4,resy,The Tip Tap Room,https://resy.com/cities/bos/tip-tap-room,https://resy.com/cities/bos/tip-tap-room,4836,America/New_York,15,,,,boston
3447,252,4,4,opentable,Commonwealth Cambridge,https://www.opentable.com/restref/client/?restref=115054,https://www.opentable.com/restref/client/?rid=115054,115054,America/New_York,15,,,,new_york_city
4069,264,4,4,resy,Brass Union,https://resy.com/cities/bos/veras,https://resy.com/cities/bos/veras,4615,America/New_York,15,,,,new_york_city
3405,269,4,4,opentable,Fat Hen,https://www.opentable.com/restaurant/profile/340177/reserve?restref=340177,https://www.opentable.com/restref/client/?rid=340177,340177,America/New_York,15,,,,new_york_city
3079,273,5,5,opentable,Yellow Door Taqueria,https://www.opentable.com/restaurant/profile/443896/reserve,https://www.opentable.com/restref/client/?rid=443896,443896,America/New_York,15,,,,boston
3584,278,4,4,opentable,UNI,https://www.opentable.com/restref/client/?restref=145852,https://www.opentable.com/restref/client/?rid=145852,145852,America/New_York,15,,,,boston
3583,279,4,4,opentable,Mistral,https://www.opentable.com/restaurant/profile/855/reserve,https://www.opentable.com/restref/client/?rid=855,855,America/New_York,15,,,,new_york_city
3582,284,4,4,opentable,Ostra,https://www.opentable.com/restaurant/profile/113803/reserve,https://www.opentable.com/restref/client/?rid=113803,113803,America/New_York,15,,,,boston
3685,327,4,4,opentable,Deuxave,https://www.opentable.com/restref/client/?restref=44722,https://www.opentable.com/restref/client/?rid=44722,44722,America/New_York,15,,,,new_york_city
3446,336,4,4,opentable,Hojoko,https://www.opentable.com/restref/client/?restref=152911,https://www.opentable.com/restref/client/?rid=152911,152911,America/New_York,15,,,,boston
3012,364,5,5,opentable,Harvest,https://www.opentable.com/restaurant/profile/3324/reserve,https://www.opentable.com/restref/client/?rid=3324,3324,America/New_York,15,,,,boston
3581,366,4,4,opentable,Legal Crossing,https://www.opentable.com/restaurant/profile/136132/reserve,https://www.opentable.com/restref/client/?rid=136132,136132,America/New_York,15,,,,boston
3120,367,5,5,opentable,Local 149,https://www.opentable.com/restaurant/profile/269083/reserve?restref=269083,https://www.opentable.com/restref/client/?rid=269083,269083,America/New_York,15,,,,boston
4062,368,4,4,resy,Saloon,https://resy.com/cities/bos/saloon,https://resy.com/cities/bos/saloon,4793,America/New_York,15,,,,new_york_city
3183,376,5,5,resy,Pagu,https://resy.com/cities/bos/pagu,https://resy.com/cities/bos/pagu,4779,America/New_York,15,,,,boston
3445,404,4,4,opentable,Petrarca Cucina e Vino,https://www.opentable.com/petrarca-cucina-e-vino-reservations-new-york,https://www.opentable.com/restref/client/?rid=158923,158923,America/New_York,15,,,,new_york_city
3908,422,4,4,resy,Epistrophy,https://resy.com/cities/ny/epistrophy,https://resy.com/cities/ny/epistrophy,3747,America/New_York,15,,,,new_york_city
3379,428,4,4,resy,Rubirosa,https://resy.com/cities/ny/rubirosa,https://resy.com/cities/ny/rubirosa,466,America/New_York,15,,,,new_york_city
3178,445,5,5,resy,Hotel Chantelle,https://resy.com/cities/ny/hotel-chantelle,https://resy.com/cities/ny/hotel-chantelle,26407,America/New_York,15,,,,new_york_city
4044,448,4,4,opentable,Blue Ribbon Sushi Izakaya,https://www.opentable.com/restaurant/profile/103729/reserve,https://www.opentable.com/restref/client/?rid=103729,103729,America/New_York,15,,,,new_york_city
3052,455,5,5,opentable,Sauce,https://www.opentable.com/restaurant/profile/109813/reserve?restref=109813,https://www.opentable.com/restref/client/?rid=109813,109813,America/New_York,15,,,,new_york_city
3975,471,4,4,resy,Tuome,https://resy.com/cities/ny/tuome,https://resy.com/cities/ny/tuome,6610,America/New_York,15,,,,new_york_city
3278,481,5,5,resy,Bowery Meat Company,https://resy.com/cities/ny/bowery-meat-company,https://resy.com/cities/ny/bowery-meat-company,50689,America/New_York,15,,,,new_york_city
3444,495,4,4,opentable,The Smith - East Village,https://www.opentable.com/restaurant/profile/19258/reserve,https://www.opentable.com/restref/client/?rid=19258,19258,America/New_York,15,,,,new_york_city
3805,559,4,4,opentable,Casa Mono,https://www.opentable.com/restref/client/?restref=34048,https://www.opentable.com/restref/client/?rid=34048,34048,America/New_York,15,,,,new_york_city
3195,575,5,5,sevenrooms,Ai Fiori,https://www.sevenrooms.com/reservations/aifiori,https://www.sevenrooms.com/reservations/aifiori,aifiori,America/New_York,15,,,,new_york_city
4036,599,4,4,opentable,Danji,https://www.opentable.com/restaurant/profile/174166/reserve,https://www.opentable.com/restref/client/?rid=174166,174166,America/New_York,15,,,,new_york_city
3823,601,4,4,opentable,Sushi of Gari 46,https://www.opentable.com/restref/client/?restref=17965,https://www.opentable.com/restref/client/?rid=17965,17965,America/New_York,15,,,,new_york_city
3404,637,4,4,opentable,The Glenville Stops,https://www.opentable.com/restaurant/profile/144805/reserve,https://www.opentable.com/restref/client/?rid=144805,144805,America/New_York,15,,,,new_york_city
3854,640,4,4,resy,Foundry on Elm,https://resy.com/cities/bos/foundry-on-elm,https://resy.com/cities/bos/foundry-on-elm,4724,America/New_York,15,,,,new_york_city
3459,661,4,4,opentable,Sorellina,https://www.opentable.com/restaurant/profile/5207/reserve,https://www.opentable.com/restref/client/?rid=5207,5207,America/New_York,15,,,,boston
3236,665,5,5,opentable,Grill 23 & Bar,https://www.opentable.com/r/grill-23-and-bar-boston,https://www.opentable.com/restref/client/?rid=3325,3325,America/New_York,15,,,,boston
3013,671,5,5,opentable,Article 24,https://www.opentable.com/restaurant/profile/269092/reserve?restref=269092,https://www.opentable.com/restref/client/?rid=269092,269092,America/New_York,15,,,,boston
3103,672,5,5,opentable,Rocco’s Cucina & Bar,https://www.opentable.com/restaurant/profile/212857/reserve?restref=212857,https://www.opentable.com/restref/client/?rid=212857,212857,America/New_York,15,,,,boston
3309,685,5,5,resy,Prezza,https://resy.com/cities/bos/prezza,https://resy.com/cities/bos/prezza,4323,America/New_York,15,,,,new_york_city
3458,695,4,4,opentable,Ducali Pizzeria,https://www.opentable.com/restaurant/profile/158812/reserve,https://www.opentable.com/restref/client/?rid=158812,158812,America/New_York,15,,,,boston
3580,698,4,4,opentable,Filippo Ristorante,https://www.opentable.com/restaurant/profile/32164/reserve,https://www.opentable.com/restref/client/?rid=32164,32164,America/New_York,15,,,,boston
3303,700,5,5,opentable,Massimino’s,https://www.opentable.com/restref/client/?restref=216685,https://www.opentable.com/restref/client/?rid=216685,216685,America/New_York,15,,,,boston
3579,710,4,4,opentable,Emmet’s Irish Pub,http://www.opentable.com/single.aspx?rid=141598,https://www.opentable.com/restref/client/?rid=141598,141598,America/New_York,15,,,,new_york_city
3578,730,4,4,opentable,Bin 26 Enoteca,https://www.opentable.com/restaurant/profile/186085/reserve,https://www.opentable.com/restref/client/?rid=186085,186085,America/New_York,15,,,,boston
3684,735,4,4,opentable,Henrietta’s Table,https://www.opentable.com/restref/client/?restref=571,https://www.opentable.com/restref/client/?rid=571,571,America/New_York,15,,,,boston
3365,739,4,4,opentable,Bistro du Midi,https://www.opentable.com/restaurant/profile/37450/reserve,https://www.opentable.com/restref/client/?rid=37450,37450,America/New_York,15,,,,new_york_city
3808,741,4,4,opentable,Back Bay Social Club,https://www.opentable.com/restref/client/?restref=47671,https://www.opentable.com/restref/client/?rid=47671,47671,America/New_York,15,,,,new_york_city
3367,745,4,4,opentable,Dillon’s,https://www.opentable.com/restaurant/profile/148033/reserve,https://www.opentable.com/restref/client/?rid=148033,148033,America/New_York,15,,,,boston
3683,756,4,4,opentable,Vejigantes Restaurant,https://www.opentable.com/restaurant/profile/92830/reserve,https://www.opentable.com/restref/client/?rid=92830,92830,America/New_York,15,,,,boston
3457,764,4,4,opentable,The Red House,https://www.opentable.com/restref/client/?restref=2330,https://www.opentable.com/restref/client/?rid=2330,2330,America/New_York,15,,,,new_york_city
3391,798,4,4,sevenrooms,Fig & Olive - Meatpacking,https://www.sevenrooms.com/reservations/figandolive13th,https://www.sevenrooms.com/reservations/figandolive13th,figandolive13th,America/New_York,15,,,,new_york_city
3803,843,4,4,opentable,Balade,https://www.opentable.com/restref/client/?restref=41515,https://www.opentable.com/restref/client/?rid=41515,41515,America/New_York,15,,,,new_york_city
3031,861,5,5,opentable,Moti Mahal Delux,https://www.opentable.com/restaurant/profile/90220/reserve?restref=90220,https://www.opentable.com/restref/client/?rid=90220,90220,America/New_York,15,,,,new_york_city
4026,865,4,4,opentable,The Ribbon,https://www.opentable.com/restaurant/profile/169513/reserve,https://www.opentable.com/restref/client/?rid=169513,169513,America/New_York,15,40.7765087,-73.9775392,,new_york_city
3156,875,5,5,resy,The Marshal,https://resy.com/cities/ny/the-marshal,https://resy.com/cities/ny/the-marshal,35884,America/New_York,15,,,,new_york_city
3232,994,5,5,opentable,Back Deck,https://www.opentable.com/restaurant/profile/99712/reserve?restref=99712,https://www.opentable.com/restref/client/?rid=99712,99712,America/New_York,15,,,,boston
3831,995,4,4,opentable,"One if by Land, Two if by Sea",https://www.opentable.com/restaurant/profile/336/reserve,https://www.opentable.com/restref/client/?rid=336,336,America/New_York,15,,,,new_york_city
3403,1010,4,4,opentable,Monte’s Trattoria,https://www.opentable.com/restaurant/profile/15577/reserve,https://www.opentable.com/restref/client/?rid=15577,15577,America/New_York,15,,,,new_york_city
4048,1012,4,4,opentable,Lupa,https://www.opentable.com/restaurant/profile/11266/reserve,https://www.opentable.com/restref/client/?rid=11266,11266,America/New_York,15,,,,new_york_city
3060,1019,5,5,opentable,Society Cafe,https://www.opentable.com/restaurant/profile/101131/reserve,https://www.opentable.com/restref/client/?rid=101131,101131,America/New_York,15,,,,new_york_city
3402,1036,4,4,opentable,Chelsea Ristorante,https://www.opentable.com/restaurant/profile/31204/reserve?restref=31204,https://www.opentable.com/restref/client/?rid=31204,31204,America/New_York,15,,,,new_york_city
3813,1045,4,4,opentable,Serafina Meatpacking,https://www.opentable.com/restref/client/?restref=87394,https://www.opentable.com/restref/client/?rid=87394,87394,America/New_York,15,,,,new_york_city
4038,1046,4,4,opentable,elmo,https://www.opentable.com/restref/client/?restref=188905,https://www.opentable.com/restref/client/?rid=188905,188905,America/New_York,15,,,,new_york_city
3821,1047,4,4,opentable,Temerario,https://www.opentable.com/restaurant/profile/213217/reserve,https://www.opentable.com/restref/client/?rid=213217,213217,America/New_York,15,,,,new_york_city
3907,1048,4,4,resy,Le Singe Vert,https://resy.com/cities/ny/le-singe,https://resy.com/cities/ny/le-singe,3986,America/New_York,15,,,,new_york_city
3401,1052,4,4,opentable,Porteno Restaurant,https://www.opentable.com/restaurant/profile/159724/reserve,https://www.opentable.com/restref/client/?rid=159724,159724,America/New_York,15,,,,new_york_city
3838,1057,4,4,resy,The Malt House,https://resy.com/cities/ny/the-malt-house-greenwich-village,https://resy.com/cities/ny/the-malt-house-greenwich-village,3253,America/New_York,15,,,,new_york_city
3248,1068,5,5,opentable,Giorgio’s of Gramercy,https://www.opentable.com/restaurant/profile/11560/reserve?restref=11560,https://www.opentable.com/restref/client/?rid=11560,11560,America/New_York,15,,,,new_york_city
3132,1071,5,5,resy,Friend of a Farmer,https://resy.com/cities/ny/friend-of-a-farmer,https://resy.com/cities/ny/friend-of-a-farmer,6570,America/New_York,15,,,,new_york_city
3682,1077,4,4,opentable,Barbounia,https://www.opentable.com/restref/client/?restref=5072,https://www.opentable.com/restref/client/?rid=5072,5072,America/New_York,15,,,,new_york_city
3376,1105,4,4,opentable,High Street on Hudson,https://www.opentable.com/restaurant/profile/190678/reserve,https://www.opentable.com/restref/client/?rid=190678,190678,America/New_York,15,,,,new_york_city
3202,1131,5,5,sevenrooms,Nerai,https://www.sevenrooms.com/reservations/nerai/seated-5460398407,https://www.sevenrooms.com/reservations/nerai,nerai,America/New_York,15,,,,new_york_city
3330,1132,5,5,opentable,L’Adresse,https://www.opentable.com/restaurant/profile/270946/reserve,https://www.opentable.com/restref/client/?rid=270946,270946,America/New_York,15,,,,new_york_city
3577,1238,4,4,opentable,Concord Hill,https://www.opentable.com/restaurant/profile/211360/reserve,https://www.opentable.com/restref/client/?rid=211360,211360,America/New_York,15,,,,new_york_city
3059,1242,5,5,opentable,Meadowsweet,https://www.opentable.com/restaurant/profile/141328/reserve?restref=141328,https://www.opentable.com/restref/client/?rid=141328,141328,America/New_York,15,,,,new_york_city
3399,1297,4,4,resy,French Louie,https://resy.com/cities/ny/french-louie,https://resy.com/cities/ny/french-louie,2018,America/New_York,15,,,,new_york_city
3681,1310,4,4,opentable,Glasserie,https://www.opentable.com/restref/client/?restref=148519,https://www.opentable.com/restref/client/?rid=148519,148519,America/New_York,15,,,,new_york_city
3906,1313,4,4,resy,Le Fanfare,https://resy.com/cities/ny/le-fanfare,https://resy.com/cities/ny/le-fanfare,6076,America/New_York,15,,,,new_york_city
3456,1317,4,4,opentable,Amber Steak House,https://www.opentable.com/restref/client/?restref=171985,https://www.opentable.com/restref/client/?rid=171985,171985,America/New_York,15,,,,new_york_city
3455,1332,4,4,opentable,Stone Park Cafe,https://www.opentable.com/restref/client/?restref=6858,https://www.opentable.com/restref/client/?rid=6858,6858,America/New_York,15,,,,new_york_city
3136,1340,5,5,resy,Dinosaur Bar-B-Que Brooklyn,https://resy.com/cities/ny/dinosaur-bar-b-que-brooklyn,https://resy.com/cities/ny/dinosaur-bar-b-que-brooklyn,3889,America/New_York,15,,,,new_york_city
3454,1341,4,4,opentable,Benchmark,https://www.opentable.com/restaurant/profile/50035/reserve,https://www.opentable.com/restref/client/?rid=50035,50035,America/New_York,15,,,,new_york_city
3397,1342,4,4,opentable,Bella Gioia,https://www.opentable.com/restaurant/profile/347500/reserve,https://www.opentable.com/restref/client/?rid=347500,347500,America/New_York,15,,,,new_york_city
3177,1345,5,5,resy,Locanda Vini e Olii,https://resy.com/cities/ny/locanda-vini-and-olii,https://resy.com/cities/ny/locanda-vini-and-olii,927,America/New_York,15,,,,new_york_city
3576,1346,4,4,opentable,Il Porto,https://www.opentable.com/restaurant/profile/262915/reserve,https://www.opentable.com/restref/client/?rid=262915,262915,America/New_York,15,,,,new_york_city
3398,1349,4,4,opentable,Luzzo's BK,https://www.opentable.com/restaurant/profile/260980/reserve,https://www.opentable.com/restref/client/?rid=260980,260980,America/New_York,15,,,,new_york_city
3853,1351,4,4,resy,Golden Temple,https://resy.com/cities/bos/golden-temple,https://resy.com/cities/bos/golden-temple,10374,America/New_York,15,,,,new_york_city
3799,1352,4,4,opentable,Miel,https://www.opentable.com/restaurant/profile/7831/reserve,https://www.opentable.com/restref/client/?rid=7831,7831,America/New_York,15,,,,boston
3680,1358,4,4,opentable,Brownstone,https://www.opentable.com/r/brownstone-reservations-boston,https://www.opentable.com/restref/client/?rid=102337,102337,America/New_York,15,,,,boston
4040,1366,4,4,opentable,Granary Tavern,https://www.opentable.com/r/granary-tavern-reservations-boston,https://www.opentable.com/restref/client/?rid=95491,95491,America/New_York,15,,,,new_york_city
3837,1372,4,4,resy,Bronwyn,https://resy.com/cities/bos/bronwyn,https://resy.com/cities/bos/bronwyn,5492,America/New_York,15,,,,new_york_city
3470,1378,4,4,opentable,Out of the Blue,http://www.opentable.com/single.aspx?rid=88357,https://www.opentable.com/restref/client/?rid=88357,88357,America/New_York,15,,,,new_york_city
3153,1436,5,5,resy,Boqueria UES,https://resy.com/cities/ny/boqueria-ues,https://resy.com/cities/ny/boqueria-ues,26738,America/New_York,15,,,,new_york_city
3157,1441,5,5,resy,Tanoreen,https://resy.com/cities/ny/tanoreen,https://resy.com/cities/ny/tanoreen,6599,America/New_York,15,,,,new_york_city
3469,1477,4,4,opentable,Maruzzella,https://www.opentable.com/restaurant/profile/38362/reserve,https://www.opentable.com/restref/client/?rid=38362,38362,America/New_York,15,,,,new_york_city
3468,1480,4,4,opentable,Altesi Madison,https://www.opentable.com/restref/client/?restref=145837,https://www.opentable.com/restref/client/?rid=145837,145837,America/New_York,15,,,,new_york_city
3410,1485,4,4,opentable,Luna Rossa,https://www.opentable.com/restaurant/profile/63865/reserve,https://www.opentable.com/restref/client/?rid=63865,63865,America/New_York,15,,,,new_york_city
3826,1493,4,4,opentable,Cafe Luxembourg,https://www.opentable.com/restaurant/profile/4020/reserve,https://www.opentable.com/restref/client/?rid=4020,4020,America/New_York,15,,,,new_york_city
3020,1520,5,5,opentable,Hudson West Kitchen + Craft Bar,https://www.opentable.com/restaurant/profile/343462/reserve?restref=343462,https://www.opentable.com/restref/client/?rid=343462,343462,America/New_York,15,,,,new_york_city
3679,1580,4,4,opentable,Ribalta Pizza,https://www.opentable.com/restref/client/?restref=31759,https://www.opentable.com/restref/client/?rid=31759,31759,America/New_York,15,,,,new_york_city
3409,1598,4,4,opentable,Periyali,https://www.opentable.com/restaurant/profile/3726/reserve,https://www.opentable.com/restref/client/?rid=3726,3726,America/New_York,15,,,,new_york_city
3802,1599,4,4,opentable,The Flatiron Room,https://www.opentable.com/restref/client/?restref=100438,https://www.opentable.com/restref/client/?rid=100438,100438,America/New_York,15,,,,new_york_city
3678,1600,4,4,opentable,Novita,https://www.opentable.com/restref/client/?restref=30202,https://www.opentable.com/restref/client/?rid=30202,30202,America/New_York,15,,,,new_york_city
3905,1604,4,4,resy,Harding’s,https://resy.com/cities/ny/hardings,https://resy.com/cities/ny/hardings,10361,America/New_York,15,,,,new_york_city
3275,1631,5,5,resy,Pippali,https://resy.com/cities/ny/pippali,https://resy.com/cities/ny/pippali,51009,America/New_York,15,,,,new_york_city
3575,1632,4,4,opentable,Adalya,https://www.opentable.com/restref/client/?restref=157096,https://www.opentable.com/restref/client/?rid=157096,157096,America/New_York,15,,,,new_york_city
3592,2008,4,4,opentable,Southern Art and Bourbon Bar,http://www.opentable.com/single.aspx?rid=4985,https://www.opentable.com/restref/client/?rid=4985,4985,America/New_York,15,,,,new_york_city
3695,2228,4,4,opentable,Suite Food Lounge,https://www.opentable.com/restaurant/profile/144559/reserve,https://www.opentable.com/restref/client/?rid=144559,144559,America/New_York,15,,,,atlanta
3408,2236,4,4,opentable,White Oak Kitchen & Cocktails,http://www.opentable.com/single.aspx?rid=90631,https://www.opentable.com/restref/client/?rid=90631,90631,America/New_York,15,,,,new_york_city
3283,2240,5,5,opentable,Thrive,https://www.opentable.com/restaurant/profile/10708/reserve?restref=10708,https://www.opentable.com/restref/client/?rid=10708,10708,America/New_York,15,,,,new_york_city
3694,2252,4,4,opentable,Ray’s in the City,https://www.opentable.com/restref/client/?restref=3932,https://www.opentable.com/restref/client/?rid=3932,3932,America/New_York,15,,,,new_york_city
3591,2431,4,4,opentable,26 Thai Kitchen & Bar,https://www.opentable.com/r/26-thai-kitchen-and-bar-reservations-atlanta,https://www.opentable.com/restref/client/?rid=264736,264736,America/New_York,15,,,,atlanta
3792,2443,4,4,opentable,Tabla,https://www.opentable.com/restref/client/?restref=114766,https://www.opentable.com/restref/client/?rid=114766,114766,America/New_York,15,,,,atlanta
3364,2448,4,4,opentable,Nino’s,https://www.opentable.com/restaurant/profile/17368/reserve,https://www.opentable.com/restref/client/?rid=17368,17368,America/New_York,15,,,,new_york_city
3366,2449,4,4,opentable,Nan Thai Fine Dining,https://www.opentable.com/restaurant/profile/2716/reserve,https://www.opentable.com/restref/client/?rid=2716,2716,America/New_York,15,,,,atlanta
3913,2489,4,4,resy,Cafe Lily,https://resy.com/cities/atl/cafe-lily,https://resy.com/cities/atl/cafe-lily,10558,America/New_York,15,,,,new_york_city
3027,2491,5,5,opentable,Parker’s on Ponce,https://www.opentable.com/restaurant/profile/24529/reserve?restref=24529,https://www.opentable.com/restref/client/?rid=24529,24529,America/New_York,15,,,,atlanta
3836,2801,4,4,resy,Negril Village,https://resy.com/cities/atl/negril-atl,https://resy.com/cities/atl/negril-atl,47873,America/New_York,15,,,,atlanta
3407,2806,4,4,opentable,Allora,https://www.opentable.com/restref/client/?restref=5662,https://www.opentable.com/restref/client/?rid=5662,5662,America/New_York,15,,,,atlanta
3789,2807,4,4,opentable,Taverna Plaka,https://www.opentable.com/restaurant/profile/2735/reserve,https://www.opentable.com/restref/client/?rid=2735,2735,America/New_York,15,,,,atlanta
3467,2896,4,4,opentable,Beetlecat,https://www.opentable.com/restref/client/?restref=259564,https://www.opentable.com/restref/client/?rid=259564,259564,America/New_York,15,,,,atlanta
3693,3207,4,4,opentable,Rue 57,https://www.opentable.com/restaurant/profile/66199/reserve,https://www.opentable.com/restref/client/?rid=66199,66199,America/New_York,15,,,,new_york_city
3247,3216,5,5,opentable,Divya’s Kitchen,https://www.opentable.com/restaurant/profile/343084/reserve?restref=343084,https://www.opentable.com/restref/client/?rid=343084,343084,America/New_York,15,,,,new_york_city
3368,3218,4,4,opentable,Kafana,https://www.opentable.com/restaurant/profile/69439/reserve,https://www.opentable.com/restref/client/?rid=69439,69439,America/New_York,15,,,,new_york_city
3820,3225,4,4,opentable,da Umberto,https://www.opentable.com/restref/client/?restref=108874,https://www.opentable.com/restref/client/?rid=108874,108874,America/New_York,15,,,,new_york_city
3058,3227,5,5,opentable,Chop Shop,https://www.opentable.com/restaurant/profile/103945/reserve?restref=103945,https://www.opentable.com/restref/client/?rid=103945,103945,America/New_York,15,,,,new_york_city
3590,3231,4,4,opentable,Zero Otto Nove,https://www.opentable.com/restref/client/?restref=89980,https://www.opentable.com/restref/client/?rid=89980,89980,America/New_York,15,,,,new_york_city
3381,3239,4,4,opentable,Felice,https://www.opentable.com/restaurant/profile/24316/reserve,https://www.opentable.com/restref/client/?rid=24316,24316,America/New_York,15,,,,new_york_city
3589,3253,4,4,opentable,Masseria dei Vini,https://www.opentable.com/restaurant/profile/151432/reserve,https://www.opentable.com/restref/client/?rid=151432,151432,America/New_York,15,,,,new_york_city
3420,3254,4,4,opentable,Guantanamera,https://www.opentable.com/restaurant/profile/4798/reserve?restref=4798,https://www.opentable.com/restref/client/?rid=4798,4798,America/New_York,15,,,,new_york_city
3466,3260,4,4,opentable,Osamil,https://www.opentable.com/restaurant/profile/333829/reserve,https://www.opentable.com/restref/client/?rid=333829,333829,America/New_York,15,,,,new_york_city
3261,3265,5,5,yelp,Swagat,https://www.yelp.com/reservations/swagat-new-york,https://www.yelp.com/reservations/swagat-new-york,t_tWuzMEsoD9GDgAm_0l7g,America/New_York,15,40.7834858,-73.9777797,,new_york_city
3161,3279,5,5,resy,Madam Ji,https://resy.com/cities/ny/madam-ji,https://resy.com/cities/ny/madam-ji,10242,America/New_York,15,,,,new_york_city
3604,3288,4,4,opentable,1 Nocello,https://www.opentable.com/restaurant/profile/26446/reserve,https://www.opentable.com/restref/client/?rid=26446,26446,America/New_York,15,,,,new_york_city
3692,3309,4,4,opentable,Alibi Bar and Lounge,https://www.opentable.com/alibi-bar-and-lounge,https://www.opentable.com/restref/client/?rid=34189,34189,America/New_York,15,,,,new_york_city
3119,3321,5,5,opentable,Aqua Pazza,https://www.opentable.com/restaurant/profile/442456/reserve?restref=442456,https://www.opentable.com/restref/client/?rid=442456,442456,America/New_York,15,,,,boston
3603,3331,4,4,opentable,Pellino’s Ristorante,https://www.opentable.com/pellinos-ristorante,https://www.opentable.com/restref/client/?rid=104650,104650,America/New_York,15,,,,new_york_city
3798,3335,4,4,opentable,Teatro,https://www.opentable.com/restaurant/profile/3679/reserve,https://www.opentable.com/restref/client/?rid=3679,3679,America/New_York,15,,,,boston
3852,3371,4,4,resy,Rock Bottom Restaurant & Brewery - Boston,https://resy.com/cities/bos/rock-bottom-brewery-restaurant-boston,https://resy.com/cities/bos/rock-bottom-brewery-restaurant-boston,7097,America/New_York,15,,,,new_york_city
3270,3496,5,5,opentable,Essex,https://www.opentable.com/restaurant/profile/13675/reserve?restref=13675,https://www.opentable.com/restref/client/?rid=13675,13675,America/New_York,15,,,,new_york_city
3794,3730,4,4,opentable,AG,https://www.opentable.com/restref/client/?restref=2392,https://www.opentable.com/restref/client/?rid=2392,2392,America/New_York,15,,,,atlanta
3241,3766,5,5,opentable,Anis Cafe & Bistro,http://www.opentable.com/single.aspx?rid=11674,https://www.opentable.com/restref/client/?rid=11674,11674,America/New_York,15,,,,atlanta
3707,3773,4,4,opentable,Big Chow Grill,http://www.opentable.com/single.aspx?rid=49183,https://www.opentable.com/restref/client/?rid=49183,49183,America/New_York,15,,,,new_york_city
4043,3777,4,4,opentable,Double Zero,https://www.opentable.com/restaurant/profile/61762/reserve?restref=61762,https://www.opentable.com/restref/client/?rid=61762,61762,America/New_York,15,,,,new_york_city
3706,3778,4,4,opentable,Brooklyn Cafe,https://www.opentable.com/restaurant/profile/42805/reserve,https://www.opentable.com/restref/client/?rid=42805,42805,America/New_York,15,48.878161,2.2876758,,atlanta
3033,3822,5,5,opentable,Lasagna Restaurant,https://www.opentable.com/lasagna-restaurant-chelsea-reservations-new-york?restref=63439,https://www.opentable.com/restref/client/?rid=63439,63439,America/New_York,15,,,,new_york_city
