external_id,name,cohort_external_id,full_address,timezone,platform,new_url,city
5254,Bijan’s Brooklyn,5,"81 Hoyt St, Brooklyn, NY 11201, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/147940/reserve?restref=147940,new_york_city
5268,The Liberty NYC,4,"29 W 35th St, New York, NY 10001, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/103831/reserve,new_york_city
5277,Jones Wood Foundry,5,"401 E 76th St, New York, NY 10021, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=139633,new_york_city
5283,L’Angolo Tribeca,5,"190-A Duane St, New York, NY 10013, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/732520/reserve?restref=732520,new_york_city
5292,La Sirene UWS,5,"416 Amsterdam Ave, New York, NY 10024, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/998902/reserve?restref=998902,new_york_city
5294,The Loyal,4,"289 Bleecker St, New York, NY 10014, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=984976,new_york_city
5303,Cagen,5,"414 E 9th St, New York, NY 10009, USA",America/New_York,resy,https://resy.com/cities/ny/cagen-restaurant,new_york_city
5318,Scampi,5,"30 W 18th St, New York, NY 10011, USA",America/New_York,resy,https://resy.com/cities/ny/scampi,new_york_city
5319,Rahi,5,"60 Greenwich Ave, New York, NY 10011, USA",America/New_York,resy,https://resy.com/cities/ny/rahi,new_york_city
5327,Cardoncello DiVino,5,"43 W 27th St, New York, NY 10001, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1019002/reserve?restref=1019002,new_york_city
5333,Uncle Jack’s Steakhouse Westside,5,"440 9th Ave, New York, NY 10001, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/2654/reserve?restref=2654,new_york_city
5345,Zia Maria - Little Italy,5,"138 Mulberry St, New York, NY 10013, USA",America/New_York,yelp,https://www.yelp.com/reservations/zia-maria-little-italy-new-york,new_york_city
5346,Amylos Taverna,5,"33-19 Broadway, Long Island City, NY 11106, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/991990/reserve?restref=991990,new_york_city
5356,Brooklyn Chop House,5,"150 Nassau St, New York, NY 10038, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=1017331,new_york_city
5361,Old Tbilisi Garden,4,"174 Bleecker St, New York, NY 10012, USA",America/New_York,yelp,https://www.yelp.com/reservations/old-tbilisi-garden-new-york-5,new_york_city
5362,Beebe’s,5,"38-28 27th St, Long Island City, NY 11101, USA",America/New_York,resy,https://resy.com/cities/ny/beebes,new_york_city
5372,Mojave,5,"22-36 31st St, Queens, NY 11105, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/82294/reserve?restref=82294,new_york_city
5391,Santiago’s Beer Garden,5,"2337 1st Avenue, New York, NY 10035, USA",America/New_York,yelp,https://www.yelp.com/reservations/santiagos-beer-garden-new-york,new_york_city
5399,BierWax,5,"556 Vanderbilt Ave, Brooklyn, NY 11238, USA",America/New_York,resy,https://resy.com/cities/ny/bierwax,new_york_city
5411,AOA Bar & Grill,5,"35 6th Ave, New York, NY 10013, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/83479/reserve?restref=83479,new_york_city
5416,Kellari Taverna,5,"19 W 44th St, New York, NY 10036, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/5923/reserve?restref=5923,new_york_city
5421,Pietro Nolita,5,"174 Elizabeth St, New York, NY 10012, USA",America/New_York,resy,https://resy.com/cities/ny/pietro-nolita,new_york_city
5466,Pascalou,5,"1308 Madison Ave, New York, NY 10128, USA",America/New_York,yelp,https://www.yelp.com/reservations/pascalou-new-york,new_york_city
5473,Le Garage,5,"157 Suydam St, Brooklyn, NY 11221, USA",America/New_York,resy,https://resy.com/cities/ny/le-garage,new_york_city
5487,Cent’Anni,5,"742 Franklin Ave, Brooklyn, NY 11238, USA",America/New_York,resy,https://resy.com/cities/ny/centanni,new_york_city
5491,Pizza Secret,5,"72 5th Ave, Brooklyn, NY 11217, USA",America/New_York,resy,https://resy.com/cities/ny/pizza-secret,new_york_city
5492,OBAO - 53rd St,5,"222 E 53rd St, New York, NY 10022, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/299857/reserve?restref=299857,new_york_city
5513,La Fonda Boricua,5,"169 E 106th St, New York, NY 10029, USA",America/New_York,yelp,https://www.yelp.com/reservations/la-fonda-restaurant-and-tapas-bar-new-york-3,new_york_city
5516,Extra Virgin,5,"259 West 4th Street, New York, NY 10014, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/340348/reserve?restref=340348,new_york_city
5532,Quattro,5,"264 Hanover St, Boston, MA 02113, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/102370/reserve?restref=102370,boston
5547,Balvanera,5,"152 Stanton St, New York, NY 10002, USA",America/New_York,resy,https://resy.com/cities/ny/balvanera-nyc,new_york_city
5559,Eats,5,"1055 Lexington Ave, New York, NY 10021, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/66493/reserve?restref=66493,new_york_city
5561,Cantina Italiana,5,"346 Hanover St, Boston, MA 02113, USA",America/New_York,opentable,https://www.opentable.com/cantina-italiana-reservations-boston,boston
5575,Estragon Tapas Bar,5,"700 Harrison Ave, Boston, MA 02118, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/51628/reserve?restref=51628,boston
5579,Bar à vin 1855,5,"259 Newbury St, Boston, MA 02116, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1032604/reserve?restref=1032604,boston
5591,UN Plaza Grill,5,"845 1st Avenue, New York, NY 10017, USA",America/New_York,yelp,https://www.yelp.com/reservations/un-plaza-grill-new-york,new_york_city
5596,Oak Tuscan Truffle Restaurant,5,"28 Greenwich Ave, New York, NY 10011, USA",America/New_York,resy,https://resy.com/cities/ny/oak-tuscan-truffle-lounge,new_york_city
5610,Elea,5,"217 W 85th St, New York, NY 10024, USA",America/New_York,sevenrooms,https://www.sevenrooms.com/reservations/eleakyma,new_york_city
5624,Tuscany Steakhouse,5,"117 W 58th St, New York, NY 10019, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/988330/reserve?restref=988330,new_york_city
5628,Mare Oyster Bar,5,"223 Hanover St, Boston, MA 02113, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/171682/reserve?restref=171682,boston
5629,Boulton & Watt,5,"5 Avenue A, New York, NY 10009, USA",America/New_York,resy,https://resy.com/cities/ny/boulton-and-watt,new_york_city
5630,MAMO,5,"323 W Broadway, New York, NY 10013, USA",America/New_York,resy,https://resy.com/cities/ny/mamo-restaurant,new_york_city
5637,The Townshend,5,"1250 Hancock St, Quincy, MA 02169, USA",America/New_York,resy,https://resy.com/cities/bos/the-townshend,boston
5648,Lamia’s Fish Market,5,"47 Avenue B, New York, NY 10009, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/732565/reserve?restref=732565,new_york_city
5649,Vinny’s Ristorante,4,"76 Broadway, Somerville, MA 02145, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/147790/reserve,boston
5661,Sushi AZABU,4,"428 Greenwich St, New York, NY 10013, USA",America/New_York,sevenrooms,https://www.sevenrooms.com/reservations/azabunyc,new_york_city
5664,Industry Kitchen,5,"70 South St, New York, NY 10270, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/161413/reserve?restref=161413,new_york_city
5669,Philippe Chow Downtown,5,"355 W 16th St, New York, NY 10011, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1022116/reserve?restref=1022116,new_york_city
5672,Philippe Chow UES,5,"33 E 60th St, New York, NY 10022, USA",America/New_York,resy,https://resy.com/cities/ny/phillipe-chow-uptown,new_york_city
5674,Merchants River House,5,"375 South End Ave, New York, NY 10280, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/51091/reserve?restref=51091,new_york_city
5682,Bulfinch Social,5,"107 Merrimac St, Boston, MA 02114, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1050766/reserve,new_york_city
5722,I Trulli,5,"124 E 27th St, New York, NY 10016, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/124/reserve?restref=124,new_york_city
5735,Black Lamb,5,"571 Tremont St, Boston, MA 02118, USA",America/New_York,resy,https://resy.com/cities/bos/black-lamb,new_york_city
5744,Uncle Jack’s Meat House Duluth,5,"6590 Sugarloaf Pkwy, Duluth, GA 30097, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/270187/reserve?restref=270187,atlanta
5748,Full Commission,5,"519 Memorial Dr SE, Atlanta, GA 30312, USA",America/New_York,resy,https://resy.com/cities/atl/full-commission,new_york_city
5753,Zero Otto Uno Restaurant,5,"502 Washington St, Hoboken, NJ 07030, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1044280/reserve,new_york_city
5774,Rosa Mexicano - Union Square,5,"9 E 18th St, New York, NY 10003, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/4946/reserve?restref=4946,new_york_city
5776,Bar-Bacoa,5,"1000 Virginia Ave NE, Atlanta, GA 30306, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/213535/reserve?restref=213535,atlanta
5778,Tre Otto,5,"1410 Madison Ave, New York, NY 10029, USA",America/New_York,yelp,https://www.yelp.com/reservations/tre-otto-new-york-2,new_york_city
5780,Esperanto,5,"145 Avenue C, New York, NY 10009, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/69076/reserve?restref=69076,new_york_city
5781,Kyma,5,"15 W 18th St, New York, NY 10011, USA",America/New_York,sevenrooms,https://www.sevenrooms.com/reservations/kymaflatiron,new_york_city
5800,Mela Indian Restaurant,5,"578 Tremont St, Boston, MA 02118, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/166558/reserve?restref=166558,boston
5805,Terramia Ristorante,5,"98 Salem St, Boston, MA 02113, USA",America/New_York,yelp,https://www.yelp.com/reservations/terramia-ristorante-boston,boston
5808,The Bebop,5,"1116 Boylston St, Boston, MA 02215, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1036357/reserve?restref=1036357,boston
5809,Saku,5,"936 Park Ave, Hoboken, NJ 07030, USA",America/New_York,yelp,https://www.yelp.com/reservations/saku-hoboken-2,new_york_city
5815,Oliveira’s Steak House,5,"120 Washington St, Somerville, MA 02143, USA",America/New_York,yelp,https://www.yelp.com/reservations/oliveiras-steak-house-somerville,boston
5830,Vinegar Hill House,5,"72 Hudson Ave, Brooklyn, NY 11201, USA",America/New_York,resy,https://resy.com/cities/ny/vinegar-hill-house,new_york_city
5839,Her Name Was Carmen,4,"527 Broome St, New York, NY 10013, USA",America/New_York,resy,https://resy.com/cities/ny/her-name-was-carmen,new_york_city
5841,Secreto Southern Kitchen & Bar Alpharetta,5,"6195 Windward Pkwy, Alpharetta, GA 30005, USA",America/New_York,resy,https://resy.com/cities/atl/secreto-southern-kitchen-alpharetta,atlanta
5842,Secreto Southern Kitchen & Bar Brookhaven,5,"Durden Dr NE, Brookhaven, GA 30319, USA",America/New_York,resy,https://resy.com/cities/atl/secreto-southern-kitchen-brookhaven,atlanta
5863,Spaghetti Incident,4,"231 Eldridge St, New York, NY 10002, USA",America/New_York,resy,https://resy.com/cities/ny/spaghetti-incident,new_york_city
5881,Nick’s Westside,5,"956 Brady Ave NW, Atlanta, GA 30318, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1021507/reserve?restref=1021507,atlanta
5905,atlanta Fish Market,5,"265 Pharr Rd NE, Atlanta, GA 30305, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/14962/reserve?restref=14962,atlanta
5908,Bistro Niko,5,"3344 Peachtree Rd NE, Atlanta, GA 30326, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/35749/reserve?restref=35749,atlanta
5912,Chops Lobster Bar,5,"70 West Paces Ferry Rd NW, Atlanta, GA 30305, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/14989/reserve?restref=14989,new_york_city
5914,Ascent Lounge,5,"10 Columbus Cir 4th Floor, New York, NY 10019, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/173878/reserve?restref=173878,new_york_city
5916,Kyma,5,"3085 Piedmont Rd NE, Atlanta, GA 30305, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/14887/reserve?restref=14887,atlanta
5917,Pricci,5,"500 Pharr Rd NE, Atlanta, GA 30305, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=15007,atlanta
5918,Corner Cafe,5,"3070 Piedmont Rd NE, Atlanta, GA 30305, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/14992/reserve,atlanta
5919,48 Lounge,5,"1221 Avenue of the Americas, New York, NY 10020, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/33070/reserve?restref=33070,new_york_city
5923,Vino Venue,5,"4478 Chamblee Dunwoody Rd, Atlanta, GA 30338, USA",America/New_York,yelp,https://www.yelp.com/reservations/vino-venue-atlanta-5,atlanta
5924,The Grand,4,"37-01 30th Ave, Long Island City, NY 11103, USA",America/New_York,resy,https://resy.com/cities/ny/the-grand,new_york_city
5933,Bond 45,5,"221 W 46th St, New York, NY 10036, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/34009/reserve?restref=34009,new_york_city
5941,Seven Valleys,5,"936 Washington St, Hoboken, NJ 07030, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=1065676,new_york_city
5991,Casi Cielo,5,"6125 Roswell Rd, Atlanta, GA 30328, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1014352/reserve?restref=1014352,atlanta
5994,Montesacro,5,"432 Union Ave, Brooklyn, NY 11211, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/342952/reserve?restref=342952,new_york_city
6000,Cafe Fiorello,4,"1900 Broadway, New York, NY 10023, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=34012,new_york_city
6007,Gustazo Cuban Kitchen & Bar - Cambridge,4,"2067 Massachusetts Ave, Cambridge, MA 02140, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1038424/reserve?restref=1038424,boston
6017,Rosa Mexicano - Lincoln Center,5,"61 Columbus Ave, New York, NY 10023, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1787/reserve?restref=1787,new_york_city
6020,Marcellino,5,"178 Mulberry St, New York, NY 10012, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1042309/reserve,new_york_city
6033,"Villa Borghese III Restaurant, Sports Bar & Lounge",5,"475 Washington Blvd, Jersey City, NJ 07302, USA",America/New_York,yelp,https://www.yelp.com/reservations/villa-borghese-iii-restaurant-sports-bar-and-lounge-jersey-city-5,new_york_city
6040,Sala Thai,5,"307 Amsterdam Ave, New York, NY 10023, USA",America/New_York,resy,https://resy.com/cities/ny/sala-thai,new_york_city
6043,Felix,5,"340 W Broadway, New York, NY 10013, USA",America/New_York,resy,https://resy.com/cities/ny/felix-restaurant,new_york_city
6051,Bar Benno,5,"7 E 27th St, New York, NY 10016, USA",America/New_York,resy,https://resy.com/cities/ny/leonellie-restaurant-and-bar,new_york_city
6058,Alison Restaurant,5,"1651 Lexington Ave, New York, NY 10029, USA",America/New_York,resy,https://resy.com/cities/ny/alison,new_york_city
6064,Rosa Mexicano - Seaport,5,"155 Seaport Blvd, Boston, MA 02210, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/86905/reserve?restref=86905,boston
6070,Bellini - Seaport,5,"33 Peck Slip, New York, NY 10038, USA",America/New_York,resy,https://resy.com/cities/ny/bellini-seaport,new_york_city
6084,Tzarevna,4,"154 Orchard St, New York, NY 10002, USA",America/New_York,resy,https://resy.com/cities/ny/tzarevna,new_york_city
6085,Bistro VG,5,"70 W Crossville Rd, Roswell, GA 30075, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/594/reserve?restref=594,atlanta
6086,Boxcar Hop City,4,"1000 White St SW, Atlanta, GA 30310, USA",America/New_York,resy,https://resy.com/cities/atl/boxcar,atlanta
6088,Pizzette,5,"191 Graham Ave, Brooklyn, NY 11206, USA",America/New_York,yelp,https://www.yelp.com/reservations/pizzette-brooklyn-2,new_york_city
6097,Worden Hall,5,"22 W Broadway, Boston, MA 02127, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/171679/reserve?restref=171679,boston
6098,Luna Restaurant,5,"279 Grove St, Jersey City, NJ 07302, USA",America/New_York,yelp,https://www.yelp.com/reservations/luna-restaurant-jersey-city,new_york_city
6099,Ward 8 Restaurant & Bar,5,"90 N Washington St, Boston, MA 02114, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/117571/reserve?restref=117571,boston
6100,Bodega Canal,5,"57 Canal St, Boston, MA 02114, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/984901/reserve?restref=984901,boston
6101,Dino & Harry’s Steakhouse,5,"163 14th St, Hoboken, NJ 07030, USA",America/New_York,resy,https://resy.com/cities/hob/dino-and-harrys-steakhouse,new_york_city
6112,Shore Leave,5,"11 William E Mullins Way, Boston, MA 02118, USA",America/New_York,resy,https://resy.com/cities/bos/shore-leave,new_york_city
6115,Ghost Pepper,5,"120 Savin Hill Ave, Dorchester, MA 02125, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1052905/reserve?restref=1052905,boston
6116,Galli,5,"45 Mercer St, New York, NY 10013, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/95107/reserve?restref=95107,new_york_city
6120,Taka Sushi Restaurant,5,"4600 Roswell Rd NE, Sandy Springs, GA 30342, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/77392/reserve?restref=77392,atlanta
6127,The Brasserie at Bazati,4,"550 Somerset Terrace NE, Atlanta, GA 30306, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=1019065,atlanta
6136,OBAO - Hell’s Kitchen,5,"647 9th Ave, New York, NY 10036, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/57874/reserve,new_york_city
6137,Mexico 2000,5,"369 Broadway, Brooklyn, NY 11211, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/189958/reserve?restref=189958,new_york_city
6150,Sushi By Bou Nomad,5,"32 E 32nd St, New York, NY 10016, USA",America/New_York,yelp,https://www.yelp.com/reservations/sushi-by-bo%C5%AB-nomad-new-york-3,new_york_city
6152,Moonrise Izakaya,5,"774 Amsterdam Ave, New York, NY 10025, USA",America/New_York,resy,https://resy.com/cities/ny/moonrise-izakaya,new_york_city
6192,Local & Vine,4,"282 Hudson St, New York, NY 10013, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=444286,new_york_city
6197,Bencotto,5,"361 Hanover St, Boston, MA 02113, USA",America/New_York,yelp,https://www.yelp.com/reservations/bencotto-boston,boston
6199,Chuy’s Cantina,5,"366 Union Ave, Brooklyn, NY 11211, USA",America/New_York,yelp,https://www.yelp.com/reservations/chuy-s-cantina-new-york,new_york_city
6203,Korali Estiatorio,5,"1662 3rd Ave, New York, NY 10128, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/167623/reserve?restref=167623,new_york_city
6213,Estuary at ONE15 Brooklyn Marina,5,"159 Bridge Park Dr, Brooklyn, NY 11201, USA",America/New_York,resy,https://resy.com/cities/ny/estuary-at-one15-brooklyn-marina,new_york_city
6216,Riccardo’s Ristorante,5,"175 North St, Boston, MA 02113, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/56740/reserve?restref=56740,boston
6219,August,5,"791 Lexington Ave, New York, NY 10065, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/159322/reserve?restref=159322,new_york_city
6223,Sufi’s Kitchen,4,"1814 W Peachtree St NW, Atlanta, GA 30309, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=193381,atlanta
6228,Bar 54 at Hyatt Centric Times Square,5,"135 W 45th St, New York, NY 10036, USA",America/New_York,sevenrooms,https://www.sevenrooms.com/reservations/Bar54,new_york_city
6240,Nick’s Lobster House,5,"2777 Flatbush Ave, Brooklyn, NY 11234, USA",America/New_York,resy,https://resy.com/cities/ny/nicks-lobster-house,new_york_city
6241,Casa B Tapas and Cocktail & Rum Bar,5,"253 Washington St, Somerville, MA 02143, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/486319/reserve?restref=486319,boston
6244,Stingray Lounge,5,"1210 Washington St, Hoboken, NJ 07030, USA",America/New_York,resy,https://resy.com/cities/hob/stingray-lounge,new_york_city
6251,La Nacional,5,"239 W 14th St, New York, NY 10011, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1015270/reserve?restref=1015270,new_york_city
6256,Socarrat NoLita,5,"284 Mulberry St, New York, NY 10012, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/58891/reserve?restref=58891,new_york_city
6257,North Fork Restaurant,5,"122 Christopher St, New York, NY 10014, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=1036561,new_york_city
6260,Barn Joo Union Square,5,"35 Union Square W, New York, NY 10003, USA",America/New_York,sevenrooms,https://www.sevenrooms.com/reservations/barnjoo,new_york_city
6278,Summer Shack - Dalton,4,"50 Dalton St, Boston, MA 02115, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/16291/reserve,new_york_city
6283,Serafina Back Bay,5,"237 Newbury St, Boston, MA 02116, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1015627/reserve?restref=1015627,boston
6292,Kura,5,"130 St Marks Pl, New York, NY 10009, USA",America/New_York,resy,https://resy.com/cities/ny/kura,new_york_city
6301,Blue Seafood Bar,5,"856 9th Ave, New York, NY 10019, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/192910/reserve,new_york_city
6303,Giardino 54,5,"400 1/2 W 54th St, New York, NY 10019, USA",America/New_York,resy,https://resy.com/cities/ny/giardino-54,new_york_city
6308,Rosatoro,5,"35-02 Ditmars Blvd, Astoria, NY 11105, USA",America/New_York,resy,https://resy.com/cities/ny/rosatoro,new_york_city
6312,Pagliuca’s,5,"14 Parmenter St, Boston, MA 02113, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/216340/reserve,boston
6336,Local 92,5,"92 2nd Ave, New York, NY 10003, USA",America/New_York,resy,https://resy.com/cities/ny/local92,new_york_city
6341,TacoVision,5,"244 E 53rd St, New York, NY 10022, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1050568/reserve?restref=1050568,new_york_city
6362,Bistro Eloise,5,"75-57 31st Ave, East Elmhurst, NY 11370, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1057504/reserve?restref=1057504,new_york_city
6376,AnTalia,5,"17 W 45th St, New York, NY 10036, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/63739/reserve?restref=63739,new_york_city
6416,Seamore’s - Nolita,5,"390 Broome St, New York, NY 10013, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/254383/reserve?restref=254383,new_york_city
6418,Seamore’s - Chelsea,5,"161 8th Ave, New York, NY 10011, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/985336/reserve?restref=985336,new_york_city
6420,Seamore’s - Brookfield Place,5,"250 Vesey St, New York, NY 10281, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1031497/reserve?restref=1031497,new_york_city
6428,Tribeca’s Kitchen,5,"200 Church St, New York, NY 10013, USA",America/New_York,resy,https://resy.com/cities/ny/tribecas-kitchen,new_york_city
6431,Lillie’s Victorian Establishment - Union Square,5,"13 E 17th St, New York, NY 10003, USA",America/New_York,sevenrooms,https://www.sevenrooms.com/reservations/lilliesunionsquare,new_york_city
6433,BienMeSabe Venezuelan Cafe & Restaurant,5,"1637 W Montrose Ave, Chicago, IL 60613, USA",America/Chicago,opentable,https://www.opentable.com/restaurant/profile/191743/reserve,new_york_city
6434,Papillon Bistro and Bar,5,"22 E 54th St, New York, NY 10022, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/6584/reserve?restref=6584,new_york_city
6438,Sushi by Bou Jersey City,5,"218a Newark Ave, Jersey City, NJ 07302, USA",America/New_York,yelp,https://www.yelp.com/reservations/sushi-by-bou-jersey-city-jersey-city-4,new_york_city
6445,Sea Wolf - Bushwick,5,"19 Wyckoff Ave, Brooklyn, NY 11237, USA",America/New_York,opentable,https://www.opentable.com/restref/client/?restref=262873,new_york_city
6460,Truva - Virginia Highland,5,"842 North Highland Avenue Northeast, Atlanta, GA 30306, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1021852/reserve?restref=1021852,atlanta
6461,Forza Storico,5,"1198 Howell Mill Rd, Atlanta, GA 30318, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1050115/reserve?restref=1050115,atlanta
6462,Storico Fresco Alimentari e Ristorante,5,"3167 Peachtree Rd NE, Atlanta, GA 30305, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/215323/reserve?restref=215323,atlanta
6496,Medi Wine Bar,5,"811 9th Ave, New York, NY 10019, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/64705/reserve?restref=64705,new_york_city
6499,Le Fat,5,"935 Marietta St NW, Atlanta, GA 30318, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/150649/reserve?restref=150649,atlanta
6502,Branch & Barrel,5,"4100 1st St, Alpharetta, GA 30009, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/192133/reserve?restref=192133,atlanta
6507,Zafron Restaurant,5,"236 Johnson Ferry Rd, Sandy Springs, GA 30328, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/101512/reserve?restref=101512,atlanta
6525,Wall Street Grill,5,"128 Pearl St, New York, NY 10005, USA",America/New_York,resy,https://resy.com/cities/ny/wall-street-grill,new_york_city
6536,Kurt’s Euro Bistro,5,"3305 Peachtree Industrial Blvd, Duluth, GA 30096, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1532/reserve?restref=1532,new_york_city
6550,Pazza on Porter,5,"107 Porter St, Boston, MA 02128, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1048705/reserve?restref=1048705,boston
6564,Bison & Bourbon,4,"191 7th St, Brooklyn, NY 11215, USA",America/New_York,yelp,https://www.yelp.com/reservations/bison-and-bourbon-brooklyn,new_york_city
6572,Tuscan Kitchen Seaport,5,"64 Seaport Blvd, Boston, MA 02210, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/350338/reserve?restref=350338,boston
6578,Boqueria  Chicago,5,"807 W Fulton Market, Chicago, IL 60607, USA",America/Chicago,resy,https://resy.com/cities/chi/boqueria-fulton-market,chicago
6593,Basil’s Restaurant and Tapas Bar,5,"2985 Grandview Ave NE, Atlanta, GA 30305, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/5891/reserve?restref=5891,atlanta
6594,Chaiwali,5,"274 Lenox Ave, New York, NY 10027, USA",America/New_York,resy,https://resy.com/cities/ny/chaiwali,new_york_city
6595,Patsy’s Pizzeria - 69th Street,5,"1279 1st Avenue, New York, NY 10065, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/1006354/reserve?restref=1006354,new_york_city
6606,Mother Anna’s,5,"211 Hanover St, Boston, MA 02113, USA",America/New_York,opentable,https://www.opentable.com/mother-annas-reservations-boston?restref=97405,boston
6608,Gypsy Kitchen,5,"3035 Peachtree Rd NE, Atlanta, GA 30305, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/149251/reserve?restref=149251,atlanta
6609,The Big Ketch Saltwater Grill - Buckhead,5,"3279 Roswell Rd NE, Atlanta, GA 30305, USA",America/New_York,opentable,https://www.opentable.com/restaurant/profile/990745/reserve?restref=990745,atlanta
